SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,web-scraper-order,web-scraper-start-url,prop_link,prop_link-href,address,thumbnail-src,estimate,listed-price
PAST SALE,August-11-2020,Townhouse,2052 Golf Course Dr,Reston,VA,20191,600000,5,3.5,GOLF COURSE SQUARE CLUST,2746,2860.0,1972,83.0,218,157.0,Sold,,,http://www.redfin.com/VA/Reston/2052-Golf-Course-Dr-20191/home/9335296,BRIGHT MLS,VAFX1139118,N,Y,38.942926,-77.351228,1604367432-71,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/2052-Golf-Course-Dr-20191/home/9335296,2052 Golf Course Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/118/genMid.VAFX1139118_1.jpg,"$618,045",
PAST SALE,October-27-2020,Townhouse,1656 Bachan Ct,Reston,VA,20190,510000,3,2.5,RESTON SEC 1,1875,1540.0,1979,6.0,272,59.0,Sold,,,http://www.redfin.com/VA/Reston/1656-Bachan-Ct-20190/home/9224943,BRIGHT MLS,VAFX1156264,N,Y,38.964684999999996,-77.344316,1604368240-289,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/1656-Bachan-Ct-20190/home/9224943,1656 Bachan Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/264/genMid.VAFX1156264_1.jpg,"$510,618",
PAST SALE,September-25-2020,Townhouse,11413 Hollow Timber Way,Reston,VA,20194,735000,3,3.5,RESTON SEC 61 BLK 1 TIMB,2856,2819.0,1991,38.0,257,180.0,Sold,,,http://www.redfin.com/VA/Reston/11413-Hollow-Timber-Way-20194/home/9145051,BRIGHT MLS,VAFX1145612,N,Y,38.979290999999996,-77.342423,1604367888-189,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9,,https://www.redfin.com/VA/Reston/11413-Hollow-Timber-Way-20194/home/9145051,11413 Hollow Timber Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/612/genMid.VAFX1145612_3.jpg,"$736,968",
PAST SALE,August-6-2020,Townhouse,1911 Logan Manor Dr,Reston,VA,20190,879000,3,4.0,RESTON SEC 933 BLK 4 LOG,3069,2930.0,1999,88.0,286,124.0,Sold,,,http://www.redfin.com/VA/Reston/1911-Logan-Manor-Dr-20190/home/9216241,BRIGHT MLS,VAFX1124518,N,Y,38.9588924,-77.3658798,1604367361-53,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16,,https://www.redfin.com/VA/Reston/1911-Logan-Manor-Dr-20190/home/9216241,1911 Logan Manor Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/518/genMid.VAFX1124518_5.jpg,"$921,031",
PAST SALE,September-15-2020,Townhouse,11506 Hickory Cluster,Reston,VA,20190,449000,3,2.0,RESTON PCL 4 SEC 1 BLK 1,1568,1232.0,1965,48.0,286,242.0,Sold,,,http://www.redfin.com/VA/Reston/11506-Hickory-Cluster-20190/home/9218417,BRIGHT MLS,VAFX1144468,N,Y,38.967156,-77.343632,1604367793-163,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/11506-Hickory-Cluster-20190/home/9218417,11506 Hickory Cluster,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/468/genMid.VAFX1144468_4.jpg,"$484,836",
PAST SALE,August-31-2020,Townhouse,1660 Sierra Woods Ct,Reston,VA,20194,456000,3,3.0,RESTON SEC 49 BLK 4,1520,1412.0,1984,63.0,300,90.0,Sold,,,http://www.redfin.com/VA/Reston/1660-Sierra-Woods-Ct-20194/home/9210077,BRIGHT MLS,VAFX1144008,N,Y,38.97175,-77.364887,1604367647-123,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/1660-Sierra-Woods-Ct-20194/home/9210077,1660 Sierra Woods Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/008/genMid.VAFX1144008_1.jpg,"$461,256",
PAST SALE,August-14-2020,Townhouse,1454 Greenmont Ct,Reston,VA,20190,464999,3,2.5,RESTON SEC 9 BLK 1 OF RE,1613,1775.0,1969,80.0,288,125.0,Sold,,,http://www.redfin.com/VA/Reston/1454-Greenmont-Ct-20190/home/9239767,BRIGHT MLS,VAFX1141294,N,Y,38.970939,-77.330022,1604367473-82,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/1454-Greenmont-Ct-20190/home/9239767,1454 Greenmont Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/294/genMid.VAFX1141294_2.jpg,"$477,585",
PAST SALE,August-21-2020,Townhouse,2240 Lofty Heights Pl,Reston,VA,20191,357000,4,2.0,RESTON SEC 36 BLK 4A PIN,1040,1260.0,1973,73.0,343,180.0,Sold,,,http://www.redfin.com/VA/Reston/2240-Lofty-Heights-Pl-20191/unit-123/home/9327380,BRIGHT MLS,VAFX1138250,N,Y,38.939801,-77.367459,1604367551-102,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Reston/2240-Lofty-Heights-Pl-20191/unit-123/home/9327380,2240 Lofty Heights Pl,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/250/genMid.VAFX1138250_1.jpg,"$377,679",
PAST SALE,October-1-2020,Townhouse,11965 Greywing Ct,Reston,VA,20191,570000,5,3.5,RESTON SEC 34 BLK 2A COL,2707,2808.0,1972,32.0,211,142.0,Sold,,,http://www.redfin.com/VA/Reston/11965-Greywing-Ct-20191/home/9324325,BRIGHT MLS,VAFX1151322,N,Y,38.9406598,-77.35911379999999,1604367983-215,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/11965-Greywing-Ct-20191/home/9324325,11965 Greywing Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/322/genMid.VAFX1151322_1.jpg,"$577,879",
PAST SALE,September-10-2020,Townhouse,11696 Sunrise Square Pl #18,Reston,VA,20191,839000,4,4.5,SUNRISE SQUARE,2540,,2019,53.0,330,195.0,Sold,,,http://www.redfin.com/VA/Reston/11696-Sunrise-Square-Pl-20191/unit-18/home/167026637,BRIGHT MLS,VAFX1131788,N,Y,38.93479,-77.35134000000001,1604367750-152,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/11696-Sunrise-Square-Pl-20191/unit-18/home/167026637,11696 Sunrise Square Pl #18,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/788/genMid.VAFX1131788_3.jpg,"$826,615",
PAST SALE,September-16-2020,Townhouse,11818 Great Owl Cir,Reston,VA,20194,580000,3,3.5,RESTON SEC 55 BLK 3A,1704,1684.0,1988,47.0,340,100.0,Sold,,,http://www.redfin.com/VA/Reston/11818-Great-Owl-Cir-20194/home/9140037,BRIGHT MLS,VAFX1144528,N,Y,38.981066299999995,-77.350524,1604367803-166,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/11818-Great-Owl-Cir-20194/home/9140037,11818 Great Owl Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/528/genMid.VAFX1144528_4.jpg,"$573,665",
PAST SALE,September-18-2020,Townhouse,2300 Southgate Sq,Reston,VA,20191,345000,3,1.5,SOUTHGATE SQUARE CLUSTER,1262,2025.0,1972,45.0,273,46.0,Sold,,,http://www.redfin.com/VA/Reston/2300-Southgate-Sq-20191/home/9323134,BRIGHT MLS,VAFX1144084,N,Y,38.9421092,-77.36391359999999,1604367827-173,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/2300-Southgate-Sq-20191/home/9323134,2300 Southgate Sq,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/084/genMid.VAFX1144084_1.jpg,"$359,102",
PAST SALE,September-30-2020,Townhouse,2231 White Cornus Ln,Reston,VA,20191,315000,2,1.5,RESTON SEC 38B BLK 12 DO,1104,1089.0,1973,33.0,285,112.0,Sold,,,http://www.redfin.com/VA/Reston/2231-White-Cornus-Ln-20191/home/9325616,BRIGHT MLS,VAFX1140848,N,Y,38.943236,-77.37247099999999,1604367941-203,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/2231-White-Cornus-Ln-20191/home/9325616,2231 White Cornus Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/848/genMid.VAFX1140848_3.jpg,"$364,103",
