web-scraper-order,web-scraper-start-url,prop_link,prop_link-href,address,thumbnail-src,estimate,listed-price
"1604368062-238","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7","","https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-264/home/9850647","12000 Market St #264","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/306/genMid.VAFX1148306_1.jpg","$297,895","null"
"1604367297-35","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-17","","https://www.redfin.com/VA/Reston/2328-Freetown-Ct-20191/unit-5/home/9330608","2328 Freetown Ct #5","","$224,504","null"
"1604368118-256","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/1224-Weatherstone-Ct-20194/home/9144685","1224 Weatherstone Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/186/genMid.VAFX1154186_3.jpg","$604,205","null"
"1604368528-362","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1","","https://www.redfin.com/VA/Reston/11400-Washington-Plz-W-20190/unit-404/home/9225532","11400 Washington Plz W #404","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/162/genMid.VAFX1149162_1.jpg","$251,795","null"
"1604367737-148","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Herndon/12917-Centre-Park-Cir-20171/unit-417/home/9854315","12917 Centre Park Cir #417","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/752/genMid.VAFX1138752_1.jpg","$399,048","null"
"1604368543-366","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1","","https://www.redfin.com/VA/Reston/12128-Purple-Sage-Ct-20194/home/9131284","12128 Purple Sage Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/528/genMid.VAFX1154528_2.jpg","$395,995","null"
"1604367624-118","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13","","https://www.redfin.com/VA/Reston/11510-Waterhaven-Ct-20190/home/9231474","11510 Waterhaven Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/940/genMid.VAFX1134940_1.jpg","$687,399","null"
"1604367903-193","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/11760-Sunrise-Valley-Dr-20191/unit-805/home/17112638","11760 Sunrise Valley Dr #805","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/006/genMid.VAFX1144006_2.jpg","$278,703","null"
"1604368297-301","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4","","https://www.redfin.com/VA/Reston/11776-Stratford-House-Pl-20190/unit-902/home/9837924","11776 Stratford House Place Pl #902","","null","null"
"1604367327-43","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16","","https://www.redfin.com/VA/Reston/1411-Northgate-Sq-20190/unit-11/home/9228103","1411 Northgate Sq #11","","$266,916","null"
"1604368227-285","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4","","https://www.redfin.com/VA/Reston/12264-Turkey-Wing-Ct-20191/home/9232804","12264 Turkey Wing Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/514/genMid.VAFX1156514_2.jpg","$458,652","null"
"1604367487-86","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Herndon/12921-Centre-Park-Cir-20171/unit-105/home/9855334","12921 Centre Park Cir #105","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/174/genMid.VAFX1141174_2.jpg","$287,437","null"
"1604367654-125","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12","","https://www.redfin.com/VA/Reston/1851-Stratford-Park-Pl-20190/unit-107/home/9838028","1851 Stratford Park Pl #107","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/072/genMid.VAFX1139072_1.jpg","$408,083","null"
"1604368406-330","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2","","https://www.redfin.com/VA/Reston/11859-Dunlop-Ct-20191/home/9319489","11859 Dunlop Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/490/genMid.VAFX1145490_1.jpg","$520,431","null"
"1604367946-205","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/2382-Generation-Dr-20191/home/9351462","2382 Generation Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/704/genMid.VAFX1152704_2.jpg","$482,072","null"
"1604367511-92","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Reston/12025-New-Dominion-Pkwy-20190/unit-112/home/17112031","12025 New Dominion Pkwy #112","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/338/genMid.VAFX1110338_4.jpg","$453,962","null"
"1604367289-32","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-17","","https://www.redfin.com/VA/Reston/11627-Stoneview-Sq-20191/unit-78/home/9339185","11627 Stoneview Sq #78","","$248,962","null"
"1604367255-22","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-17","","https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-214/home/17112401","11990 Market St #214","","$495,512","null"
"1604368196-278","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5","","https://www.redfin.com/VA/Reston/1342-Sundial-Dr-20194/home/9146350","1342 Sundial Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/554/genMid.VAFX1152554_2.jpg","$650,831","null"
"1604368110-253","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/2072-Whisperwood-Glen-Ln-20191/home/9344259","2072 Whisperwood Glen Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/824/genMid.VAFX1155824_1.jpg","$417,179","null"
"1604367265-25","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-17","","https://www.redfin.com/VA/Reston/1710-Abercromby-Ct-20190/unit-1710K/home/9855404","1710 Abercromby Ct Unit 1710K","","$299,760","null"
"1604368017-224","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7","","https://www.redfin.com/VA/Reston/1657-Poplar-Grove-Dr-20194/home/9132182","1657 Poplar Grove Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/230/genMid.VAFX1147230_1.jpg","$402,332","null"
"1604368373-321","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3","","https://www.redfin.com/VA/Reston/1855-Stratford-Park-Pl-20190/unit-115/home/9832768","1855 Stratford Park Pl #115","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/534/genMid.VAFX1132534_1.jpg","$370,622","null"
"1604367753-153","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Reston/11401-Gate-Hill-Pl-20194/unit-68/home/9149524","11401 Gate Hill Pl Unit 68 (E)","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/412/genMid.VAFX1142412_3.jpg","$430,559","null"
"1604368231-286","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4","","https://www.redfin.com/VA/Herndon/12905-Centre-Park-Cir-20171/unit-310/home/9855363","12905 Centre Park Cir #310","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/224/genMid.VAFX1157224_1.jpg","$355,873","null"
"1604367462-78","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Reston/1738-Sundance-Dr-20194/home/9210277","1738 Sundance Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/348/genMid.VAFX1141348_1.jpg","$451,927","null"
"1604367811-168","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10","","https://www.redfin.com/VA/Reston/1415-Northgate-Sq-20190/unit-1A/home/68995155","1415 Northgate Sq Unit 1A","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/896/genMid.VAFX1144896_2.jpg","$223,998","null"
"1604367387-58","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/2016-Lakebreeze-Way-20191/home/9341255","2016 Lakebreeze Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/656/genMid.VAFX1142656_1.jpg","$822,402","null"
"1604367690-135","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12","","https://www.redfin.com/VA/Reston/1441-Northgate-Sq-20190/unit-21B/home/9229076","1441 Northgate Sq Unit 21B","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/750/genMid.VAFX1140750_4.jpg","$275,412","null"
"1604367424-69","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/2060-Royal-Fern-Ct-20191/unit-21A/home/172437698","2060 Royal Fern Ct Unit 21A","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/714/genMid.VAFX1139714_1.jpg","$221,244","null"
"1604367391-59","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/2224-Gunsmith-Sq-20191/home/9329527","2224 Gunsmith Sq","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/568/genMid.VAFX1135568_1.jpg","$410,651","null"
"1604367330-44","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16","","https://www.redfin.com/VA/Reston/1405-Northgate-Sq-20190/unit-5/home/9227974","1405 Northgate Sq #5","","$306,784","null"
"1604368524-361","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1","","https://www.redfin.com/VA/Reston/1648-Valencia-Way-20190/home/9242479","1648 Valencia Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/692/genMid.VAFX1151692_1.jpg","$492,825","null"
"1604367478-84","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Reston/11077-Saffold-Way-20190/home/9240227","11077 Saffold Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/672/genMid.VAFX1140672_1.jpg","$537,869","null"
"1604368431-338","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2","","https://www.redfin.com/VA/Reston/11599-Maple-Ridge-Rd-20190/home/9218041","11599 Maple Ridge Rd","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/422/genMid.VAFX1147422_1.jpg","$498,716","null"
"1604367473-82","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Reston/1454-Greenmont-Ct-20190/home/9239767","1454 Greenmont Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/294/genMid.VAFX1141294_2.jpg","$477,585","null"
"1604368419-334","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2","","https://www.redfin.com/VA/Reston/2080-Golf-Course-Dr-20191/home/9335425","2080 Golf Course Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/990/genMid.VAFX1145990_5.jpg","$508,476","null"
"1604368363-318","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3","","https://www.redfin.com/VA/Reston/11417-Hollow-Timber-Way-20194/home/9145030","11417 Hollow Timber Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/298/genMid.VAFX1152298_2.jpg","$730,148","null"
"1604368502-356","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1","","https://www.redfin.com/VA/Reston/2400-Jackstay-Ter-20191/home/9346229","2400 Jackstay Ter","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/936/genMid.VAFX1135936_1.jpg","$798,215","null"
"1604368345-313","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3","","https://www.redfin.com/VA/Reston/11260-Chestnut-Grove-Sq-20190/unit-339/home/9239415","11260 Chestnut Grove Sq #339","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/748/genMid.VAFX1153748_4.jpg","$246,926","null"
"1604368067-240","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7","","https://www.redfin.com/VA/Reston/1968B-Villaridge-Dr-20191/home/173109326","1968-B Villaridge Dr","","$252,032","null"
"1604367347-49","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16","","https://www.redfin.com/VA/Reston/11266-Harbor-Ct-20191/unit-1266/home/9356068","11266 Harbor Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/448/genMid.VAFX1139448_1.jpg","$627,425","null"
"1604367990-217","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Herndon/1718-Stuart-Pointe-Ln-20170/home/9217264","1718 Stuart Pointe Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/644/genMid.VAFX1147644_2.jpg","$595,117","null"
"1604368115-255","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/1435-Northgate-Sq-20190/unit-22B/home/52321367","1435 Northgate Sq Unit 22B","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/166/genMid.VAFX1158166_3.jpg","$271,135","null"
"1604367439-73","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/1951-Sagewood-Ln-20191/unit-18/home/9357511","1951 Sagewood Ln #18","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/182/genMid.VAFX1112182_3.jpg","$146,975","null"
"1604367949-206","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/2050-Winged-Foot-Ct-20191/home/9334636","2050 Winged Foot Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/348/genMid.VAFX1150348_2.jpg","$510,021","null"
"1604367481-85","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14","","https://www.redfin.com/VA/Reston/1623-Parkcrest-Cir-20190/unit-300/home/143374843","1623 Parkcrest Cir #300","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/418/genMid.VAFX1140418_2.jpg","$313,365","null"
"1604367352-50","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16","","https://www.redfin.com/VA/Reston/11407-Drop-Forge-Ln-20191/home/9348709","11407 Drop Forge Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/638/genMid.VAFX1136638_2.jpg","$762,517","null"
"1604367919-198","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/11440-Heritage-Commons-Way-20194/home/9124491","11440 Heritage Commons Way","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/806/genMid.VAFX1150806_1.jpg","$543,433","null"
"1604367931-201","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/1671-Fieldthorn-Dr-20194/home/9211205","1671 Fieldthorn Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/896/genMid.VAFX1149896_1.jpg","$415,798","null"
"1604368091-247","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-904/home/17112648","11990 Market St #904","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/238/genMid.VAFX1128238_3.jpg","$480,814","null"
"1604367545-100","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13","","https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-462/home/9848934","12000 Market St #462","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/772/genMid.VAFX1138772_3.jpg","$363,112","null"
"1604368335-310","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3","","https://www.redfin.com/VA/Reston/1279-Golden-Eagle-Dr-20194/home/9122525","1279 Golden Eagle Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/042/genMid.VAFX1157042_2.jpg","$753,121","null"
"1604368424-336","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2","","https://www.redfin.com/VA/Reston/2302-Archdale-Rd-20191/home/9203984","2302 Archdale Rd","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/894/genMid.VAFX1142894_3.jpg","$611,570","null"
"1604367846-178","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10","","https://www.redfin.com/VA/Reston/12504-Thunder-Chase-Dr-20191/home/9201631","12504 Thunder Chase Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/782/genMid.VAFX1144782_3.jpg","$617,496","null"
"1604368035-230","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7","","https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-1517/home/12073204","11990 Market St #1517","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/406/genMid.VAFX1142406_2.jpg","$768,696","null"
"1604367651-124","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12","","https://www.redfin.com/VA/Reston/1714-Abercromby-Ct-20190/unit-A/home/172262613","1714 Abercromby Ct Unit A","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/728/genMid.VAFX1136728_1.jpg","$275,930","null"
"1604367450-76","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/1200-Woodbrook-Ct-20194/home/9143937","1200 Woodbrook Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/664/genMid.VAFX1140664_1.jpg","$685,267","null"
"1604367793-163","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10","","https://www.redfin.com/VA/Reston/11506-Hickory-Cluster-20190/home/9218417","11506 Hickory Cluster","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/468/genMid.VAFX1144468_4.jpg","$484,836","null"
"1604368511-358","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1","","https://www.redfin.com/VA/Reston/11918-Breton-Ct-20191/unit-1B/home/9333614","11918 Breton Ct Unit 1B","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/760/genMid.VAFX1142760_1.jpg","$441,283","null"
"1604367969-211","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/11604-Vantage-Hill-Rd-20190/unit-21B/home/9230592","11604 Vantage Hill Rd Unit 21-B","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/250/genMid.VAFX1145250_1.jpg","$264,219","null"
"1604367776-159","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Reston/11550-Hemingway-Dr-20194/home/9135980","11550 Hemingway Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/702/genMid.VAFX1129702_5.jpg","$751,302","null"
"1604367779-160","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Reston/11216-Leatherwood-Dr-20191/home/9349508","11216 Leatherwood Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/474/genMid.VAFX1140474_1.jpg","$701,845","null"
"1604367428-70","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/1504-Summerchase-Ct-20194/unit-1504-E/home/9140847","1504-E Summerchase Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/656/genMid.VAFX1141656_1.jpg","$327,761","null"
"1604368083-244","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/1609-Park-Overlook-Dr-20190/home/9243811","1609 Park Overlook Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/146/genMid.VAFX1151146_2.jpg","$570,286","null"
"1604368256-290","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4","","https://www.redfin.com/VA/Reston/1422-Belcastle-Ct-20194/home/9147052","1422 Belcastle Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/980/genMid.VAFX1148980_2.jpg","$1,067,416","null"
"1604368042-232","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7","","https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-1411/home/12074568","11990 Market St #1411","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/726/genMid.VAFX1146726_2.jpg","$709,370","null"
"1604367883-188","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9","","https://www.redfin.com/VA/Reston/1716-Lake-Shore-Crest-Dr-20190/unit-13/home/9215227","1716 Lake Shore Crest Dr #13","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/322/genMid.VAFX1150322_3.jpg","$325,161","null"
"1604367715-141","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11","","https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-417/home/9848897","12000 Market St #417","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/178/genMid.VAFX1140178_4.jpg","$363,298","null"
"1604367983-215","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/11965-Greywing-Ct-20191/home/9324325","11965 Greywing Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/322/genMid.VAFX1151322_1.jpg","$577,879","null"
"1604367976-213","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/2125-Glencourse-Ln-20191/home/9334868","2125 Glencourse Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/462/genMid.VAFX1151462_2.jpg","$488,304","null"
"1604367852-180","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10","","https://www.redfin.com/VA/Reston/1701-Lake-Shore-Crest-Dr-20190/unit-15/home/9215877","1701 Lake Shore Crest Dr #15","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/704/genMid.VAFX1143704_1.jpg","$352,841","null"
"1604368441-339","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2","","https://www.redfin.com/VA/Reston/1307-Windleaf-Dr-20194/unit-192/home/9150347","1307 Windleaf Dr #192","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/920/genMid.VAFX1149920_2.jpg","$353,450","null"
"1604367821-171","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10","","https://www.redfin.com/VA/Reston/1606-Waters-Edge-Ln-20190/home/9224101","1606 Waters Edge Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/030/genMid.VAFX1116030_1.jpg","$899,888","null"
"1604367397-61","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15","","https://www.redfin.com/VA/Reston/11406-Washington-Plz-W-20190/home/9226185","11406 Washington Plz W","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/152/genMid.VAFX1133152_1.jpg","$326,141","null"
"1604368133-260","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Herndon/12945-Centre-Park-Cir-20171/unit-408/home/12073093","12945 Centre Park Cir #408","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/360/genMid.VAFX1150360_1.jpg","null","null"
"1604367670-129","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12","","https://www.redfin.com/VA/Reston/11209-Center-Post-Ct-20194/home/9143063","11209 Center Post Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/510/genMid.VAFX1142510_1.jpg","$903,299","null"
"1604367601-112","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13","","https://www.redfin.com/VA/Reston/12160-Abington-Hall-Pl-20190/unit-304/home/9217498","12160 Abington Hall Pl #304","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/716/genMid.VAFX1138716_2.jpg","$485,132","null"
"1604367358-52","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16","","https://www.redfin.com/VA/Reston/1684-Moorings-Dr-20190/home/9223871","1684 Moorings Dr","","$658,659","null"
"1604368125-258","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/11714-Great-Owl-Cir-20194/home/9140464","11714 Great Owl Cir","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/442/genMid.VAFX1154442_2.jpg","$600,697","null"
"1604368144-263","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6","","https://www.redfin.com/VA/Reston/11253-Silentwood-Ln-20191/home/9344441","11253 Silentwood Ln","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/596/genMid.VAFX1150596_2.jpg","$385,661","null"
"1604367699-137","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12","","https://www.redfin.com/VA/Reston/11260-Stones-Throw-Dr-20194/home/9126106","11260 Stones Throw Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/344/genMid.VAFX1137344_5.jpg","$1,325,851","null"
"1604367972-212","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/1604-Fieldthorn-Dr-20194/home/9210857","1604 Fieldthorn Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/928/genMid.VAFX1149928_4.jpg","$417,486","null"
"1604368174-271","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5","","https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-160/home/9849050","12001 Market St #160","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/488/genMid.VAFX1154488_2.jpg","$491,502","null"
"1604367374-56","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16","","https://www.redfin.com/VA/Reston/1412-Northgate-Sq-20190/unit-12B/home/172449279","1412 Northgate Sq Unit 12B","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/230/genMid.VAFX1139230_1.jpg","$275,447","null"
"1604367706-139","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12","","https://www.redfin.com/VA/Reston/12036-Trumbull-Way-20190/unit-2B/home/82024454","12036 Trumbull Way Unit 2B","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/292/genMid.VAFX1144292_2.jpg","$624,151","null"
"1604368453-343","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2","","https://www.redfin.com/VA/Reston/11545-Pine-Cone-Ct-20191/home/9342921","11545 Pine Cone Ct","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/896/genMid.VAFX1153896_1.jpg","$532,177","null"
"1604367954-207","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8","","https://www.redfin.com/VA/Reston/1984A-Villaridge-Dr-20191/home/172976309","1984-A Villaridge Dr","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/478/genMid.VAFX1151478_1.jpg","$308,785","null"
"1604368457-344","https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2","","https://www.redfin.com/VA/Reston/1821-Post-Oak-Trl-20191/home/9352649","1821 Post Oak Trl","https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/126/genMid.VAFX1152126_1.jpg","$720,751","null"
